100206	 0	
100307	 1	
100408	 0	
100610	 0	
101006	 1	
101107	 0	
101309	 0	
101410	 0	
101915	 1	
102008	 0	
102311	 1	
102513	 0	
102816	 1	
103111	 0	
103414	 1	
103515	 1	
103818	 1	
104012	 1	
104416	 1	
104820	 1	
105014	 1	
105115	 0	
105216	 0	
105620	 1	
105923	 1	
106016	 1	
106319	 0	
106521	 1	
107018	 1	
107220	 1	
107321	 1	
107422	 0	
107725	 1	
108121	 1	
108222	 0	
108323	 1	
108525	 0	
108828	 0	
109123	 0	
109325	 0	
109830	 1	
110007	 1	
110411	 0	
110613	 0	
111009	 1	
111312	 1	
111413	 1	
111514	 0	
111716	 1	
112112	 0	
112314	 1	
112516	 1	
112819	 1	
112920	 0	
113215	 1	
113619	 1	
113821	 1	
113922	 0	
114217	 1	
114318	 1	
114419	 0	
114621	 0	
114823	 1	
114924	 0	
115017	 1	
115219	 0	
115320	 1	
115825	 0	
116221	 0	
116524	 0	
116726	 0	
117122	 1	
117324	 1	
117930	 1	
118023	 1	
118124	 1	
118225	 0	
118528	 1	
118730	 0	
118932	 0	
119126	 1	
119732	 1	
120111	 1	
120212	 1	
120515	 1	
120717	 1	
121315	 0	
121416	 0	
121618	 0	
121921	 0	
122317	 0	
122620	 0	
122822	 1	
123117	 0	
123420	 1	
123521	 0	
123824	 0	
123925	 1	
124220	 0	
124422	 1	
124624	 1	
124826	 1	
125525	 1	
126325	 1	
126628	 0	
127327	 0	
127630	 1	
127933	 0	
128026	 1	
128127	 1	
128329	 1	
128632	 1	
128935	 0	
129028	 0	
129129	 1	
129331	 1	
129533	 1	
129634	 0	
129937	 1	
130013	 0	
130316	 1	
130417	 0	
130619	 1	
130821	 1	
130922	 1	
131217	 1	
131419	 1	
131722	 1	
131823	 0	
131924	 0	
132017	 1	
132118	 1	
133019	 1	
133625	 0	
133827	 0	
133928	 0	
134021	 1	
134223	 1	
134324	 0	
134425	 1	
134728	 0	
134829	 1	
135225	 1	
135528	 1	
135730	 0	
135932	 1	
136227	 0	
136732	 1	
136833	 0	
137027	 0	
137128	 1	
137229	 0	
137633	 1	
137936	 0	
138231	 1	
138534	 0	
138837	 0	
139233	 1	
139637	 1	
139839	 0	
140117	 1	
140319	 1	
140824	 0	
140925	 1	
141119	 0	
141422	 1	
141826	 1	
142424	 0	
142828	 0	
143325	 1	
143426	 1	
144125	 1	
144226	 1	
144428	 0	
144731	 1	
144832	 1	
145127	 0	
145531	 0	
145834	 1	
146129	 0	
146331	 1	
146432	 0	
146533	 0	
146634	 1	
146937	 1	
147030	 0	
147737	 1	
148032	 1	
148133	 1	
148335	 1	
148436	 0	
148840	 1	
148941	 0	
149236	 1	
149337	 0	
149539	 0	
149741	 0	
149842	 1	
150423	 1	
150524	 1	
150625	 0	
150726	 0	
150928	 0	
151223	 1	
151425	 1	
151526	 0	
151627	 1	
151728	 0	
151829	 1	
152831	 0	
153025	 1	
153227	 1	
153429	 0	
153631	 1	
153732	 1	
153833	 1	
154229	 1	
154431	 1	
154532	 0	
154734	 0	
154835	 1	
154936	 0	
155231	 1	
155635	 1	
155938	 0	
156031	 1	
156233	 1	
156334	 1	
156435	 0	
156536	 0	
156637	 0	
157336	 1	
157437	 1	
157942	 1	
158035	 1	
158136	 0	
158338	 0	
158540	 0	
158843	 0	
159138	 0	
159239	 1	
159340	 0	
159441	 1	
159744	 0	
159845	 1	
159946	 0	
160123	 0	
160729	 1	
160830	 1	
161327	 1	
161630	 1	
161731	 1	
162026	 1	
162228	 0	
162329	 1	
162733	 1	
162935	 0	
163129	 0	
163331	 0	
163432	 1	
163836	 1	
164030	 0	
164131	 0	
164636	 0	
164939	 1	
165032	 0	
165234	 1	
165638	 0	
165840	 0	
166438	 0	
166640	 0	
167036	 1	
167238	 1	
167743	 1	
168139	 0	
168240	 0	
168341	 0	
168745	 1	
169141	 0	
169343	 1	
169444	 1	
169747	 1	
169949	 0	
170631	 1	
170934	 1	
171330	 0	
171431	 1	
171532	 1	
171633	 0	
172029	 0	
172130	 0	
172332	 1	
172433	 0	
172534	 1	
172938	 1	
173132	 0	
173334	 0	
173435	 1	
173536	 1	
173637	 1	
173738	 0	
173839	 1	
173940	 1	
174437	 1	
174841	 0	
175035	 0	
175237	 1	
175338	 1	
175439	 1	
175540	 0	
175742	 1	
176037	 1	
176239	 0	
176441	 0	
176542	 1	
176744	 0	
177241	 0	
177342	 0	
177645	 1	
177746	 1	
178142	 1	
178243	 0	
178647	 1	
178748	 0	
178849	 0	
178950	 0	
179245	 1	
179346	 1	
179952	 1	
180129	 1	
180432	 1	
180735	 1	
180836	 1	
180937	 0	
181131	 1	
181232	 1	
181636	 1	
182032	 1	
182436	 1	
182739	 1	
182840	 0	
183034	 0	
183337	 1	
185139	 1	
185341	 1	
185442	 0	
185846	 0	
185947	 1	
186141	 0	
186444	 1	
187143	 0	
187345	 1	
187547	 1	
187850	 0	
188347	 1	
188448	 1	
188549	 0	
188751	 0	
189349	 1	
189450	 0	
190031	 1	
191033	 1	
191336	 0	
191437	 1	
191841	 1	
191942	 0	
192035	 1	
192136	 0	
192439	 1	
192540	 1	
192641	 1	
192843	 0	
193239	 1	
193441	 0	
194140	 1	
194645	 0	
194746	 0	
194847	 1	
195041	 1	
195445	 1	
195647	 1	
195849	 0	
195950	 0	
196144	 1	
196346	 0	
196750	 1	
197348	 1	
197550	 1	
197651	 1	
198249	 0	
198350	 0	
198451	 0	
198653	 0	
198855	 0	
199150	 1	
199251	 1	
199453	 0	
199655	 0	
199958	 0	
200008	 1	
200109	 1	
200210	 0	
200311	 0	
200614	 1	
200917	 1	
201111	 0	
201414	 1	
201515	 0	
201717	 0	
201818	 1	
202113	 1	
202719	 0	
203418	 0	
203923	 1	
204016	 1	
204319	 1	
204420	 1	
204521	 1	
204622	 1	
205119	 0	
205220	 1	
205725	 1	
205826	 0	
206222	 0	
207123	 0	
207426	 0	
208024	 1	
208125	 1	
208226	 1	
208327	 0	
208428	 1	
209127	 1	
209228	 1	
209329	 1	
209834	 1	
209935	 0	
210011	 0	
210415	 1	
210617	 1	
211114	 1	
211215	 0	
211316	 1	
211417	 0	
211720	 0	
211922	 1	
212015	 0	
212116	 0	
212217	 1	
212318	 1	
212419	 1	
212823	 0	
213421	 1	
214019	 1	
214221	 1	
214423	 0	
214524	 0	
214625	 1	
214726	 0	
217126	 0	
217429	 1	
220721	 0	
221218	 1	
221319	 1	
223929	 0	
224022	 1	
227432	 0	
228434	 1	
231928	 1	
233326	 0	
236130	 1	
237334	 1	
239944	 1	
245333	 1	
